"","City_code","lon","lat","num_tweets"
"4269","RICHTON PARK IL",-87.70342255,41.48434448,8
"4270","RIDGECREST CA",-117.67282104,35.62243652,3
"4271","RIDGEFIELD CT",-73.49742126,41.28165054,11
"4272","RIDGEFIELD NJ",-74.00799561,40.8345108,2
"4273","RIDGEFIELD PARK NJ",-74.02059937,40.85723877,5
"4274","RIDGEFIELD WA",-122.74583435,45.81910324,1
"4275","RIDGELAND MS",-90.13221741,32.42857742,78
"4276","RIDGEWAY SC",-80.95993805,34.30814362,1
"4277","RIDGEWOOD NJ",-74.11595917,40.97959518,8
"4278","RIDGWAY PA",-78.72838593,41.42049026,23
"4279","RIDLEY PARK PA",-75.32323456,39.88137436,2
"4280","RIFLE CO",-107.78408813,39.53457642,1
"4281","RINCON GA",-81.23516846,32.29661179,2
"4282","RINGGOLD GA",-85.10852051,34.9195137,22
"4283","RINGWOOD NJ",-74.24452209,41.11375046,2
"4284","RIO GRANDE CITY TX",-98.82068634,26.38054466,7
"4285","RIO HONDO TX",-97.58255005,26.23609543,1
"4286","RIO RANCHO NM",-106.66828156,35.23852539,27
"4287","RIO VISTA CA",-121.69461823,38.15613556,3
"4288","RIO VISTA TX",-97.37525177,32.23380661,1
"4289","RIPLEY MS",-88.95102692,34.72987747,3
"4290","RIPLEY TN",-89.53194427,35.74080658,1
"4291","RIPLEY WV",-81.70641327,38.81864166,1
"4292","RIPON CA",-121.12638855,37.74160385,4
"4293","RIPON WI",-88.83634186,43.8422966,17
"4294","RISCO MO",-89.8181076,36.55341721,1
"4295","RISING CITY NE",-97.29671478,41.19942474,1
"4296","RISON AR",-92.19036102,33.95878983,7
"4297","RITZVILLE WA",-118.38210297,47.12727737,1
"4298","RIVER EDGE NJ",-74.03898621,40.9289856,1
"4299","RIVER FALLS WI",-92.62417603,44.86109543,5
"4300","RIVER GROVE IL",-87.83586884,41.92609787,1
"4301","RIVERBANK CA",-120.93708038,37.73581314,5
"4302","RIVERDALE GA",-84.4131012,33.57296371,72
"4303","RIVERDALE IL",-87.633255,41.6336174,11
"4304","RIVERHEAD NY",-72.66098785,40.91713333,10
"4305","RIVERSIDE CA",-117.3973999,33.95311737,1035
"4306","RIVERSIDE IL",-87.82324219,41.8351059,2
"4307","RIVERSIDE MO",-94.61373138,39.17760849,11
"4308","RIVERSIDE NJ",-74.95646667,40.03240967,58
"4309","RIVERTON IL",-89.53983307,39.84453201,4
"4310","RIVERTON UT",-111.94003296,40.52087402,7
"4311","RIVERVIEW MI",-83.17921448,42.17431259,1
"4312","RIVIERA BEACH FL",-80.05784607,26.77610397,2
"4313","ROANOKE AL",-85.37194061,33.15143967,2
"4314","ROANOKE RAPIDS NC",-77.65331268,36.46160889,3
"4315","ROANOKE TX",-97.22651672,33.00436401,1
"4316","ROANOKE VA",-79.94111633,37.27119827,255
"4317","ROBARDS KY",-87.546875,37.67383957,4
"4318","ROBBINS IL",-87.70363617,41.64415359,8
"4319","ROBBINS NC",-79.58666992,35.43448257,1
"4320","ROBBINSDALE MN",-93.33868408,45.03195572,4
"4321","ROBERTA GA",-84.01304626,32.72208023,2
"4322","ROBINSON IL",-87.73912048,39.00521469,76
"4323","ROBINSON TX",-97.11503601,31.46778679,6
"4324","ROBSTOWN TX",-97.66947937,27.79080391,4
"4325","ROCHELLE IL",-89.06913757,41.9238472,6
"4326","ROCHESTER IL",-89.53198242,39.74978256,2
"4327","ROCHESTER IN",-86.21604919,41.06472015,16
"4328","ROCHESTER MI",-83.13374329,42.68050766,31
"4329","ROCHESTER MN",-92.47042084,44.02156448,269
"4330","ROCHESTER NH",-70.97436523,43.30452728,7
"4331","ROCHESTER NY",-77.61522675,43.15487671,2565
"4332","ROCHESTER PA",-80.28598022,40.70254135,1
"4333","ROCK FALLS IL",-89.68929291,41.77958298,1
"4334","ROCK HILL MO",-90.37846375,38.60773849,5
"4335","ROCK HILL SC",-81.02463531,34.92498779,242
"4336","ROCK ISLAND IL",-90.5790329,41.50963593,42
"4337","ROCK SPRINGS WY",-109.20401764,41.58724976,9
"4338","ROCKAWAY NJ",-74.51339722,40.90123367,3
"4339","ROCKDALE TX",-97.00177765,30.65601349,26
"4340","ROCKFORD IL",-89.09428406,42.27135086,207
"4341","ROCKFORD MI",-85.56002045,43.12025833,17
"4342","ROCKFORD MN",-93.73521423,45.08799744,4
"4343","ROCKINGHAM NC",-79.77334595,34.9397316,4
"4344","ROCKLAND MA",-70.91507721,42.13067245,2
"4345","ROCKLAND ME",-69.1079483,44.10363388,22
"4346","ROCKLEDGE FL",-80.72518921,28.33512306,3
"4347","ROCKLIN CA",-121.23831177,38.79031754,42
"4348","ROCKPORT IN",-87.05454254,37.88529205,1
"4349","ROCKPORT MA",-70.61954498,42.65607071,15
"4350","ROCKPORT TX",-97.05498505,28.02133369,8
"4351","ROCKVILLE CENTRE NY",-73.64044189,40.6588974,6
"4352","ROCKVILLE IN",-87.22940063,39.76271057,1
"4353","ROCKVILLE MD",-77.15235901,39.08402252,221
"4354","ROCKWALL TX",-96.46016693,32.93169022,73
"4355","ROCKY HILL CT",-72.64056396,41.66537857,22
"4356","ROCKY MOUNT NC",-77.78997803,35.93837738,47
"4357","ROCKY MOUNT VA",-79.89165497,36.99800491,3
"4358","ROCKY RIVER OH",-81.83889008,41.4756279,42
"4359","ROELAND PARK KS",-94.63275146,39.03766251,5
"4360","ROGERS AR",-94.11903381,36.33228683,94
"4361","ROGERSVILLE MO",-93.05628967,37.11710358,2
"4362","ROGUE RIVER OR",-123.17448425,42.43546677,2
"4363","ROLLA MO",-91.77151489,37.95161438,30
"4364","ROLLING MEADOWS IL",-88.01329041,42.0840416,1
"4365","ROME GA",-85.16900635,34.24008942,35
"4366","ROME NY",-75.4548645,43.21290207,9
"4367","ROMEOVILLE IL",-88.08948517,41.64759064,15
"4368","ROMULUS MI",-83.3963623,42.22240448,4
"4369","RONAN MT",-114.10277557,47.52711487,1
"4370","RONCEVERTE WV",-80.46733856,37.74909592,3
"4371","ROODHOUSE IL",-90.37174225,39.48381424,1
"4372","ROPESVILLE TX",-102.15538025,33.4136467,1
"4373","ROSCOE IL",-89.00959778,42.41326523,6
"4374","ROSCOE SD",-99.33797455,45.44993591,8
"4375","ROSE BUD AR",-92.08159637,35.33152771,3
"4376","ROSE HILL KS",-97.13547516,37.5582962,2
"4377","ROSE VALLEY PA",-75.38393402,39.89647293,4
"4378","ROSEBURG OR",-123.3444519,43.21644974,32
"4379","ROSEDALE MS",-91.02830505,33.853508,2
"4380","ROSELLE IL",-88.08023071,41.9848671,6
"4381","ROSELLE NJ",-74.2624588,40.66469574,16
"4382","ROSEMEAD CA",-118.07460785,34.08071899,2
"4383","ROSEMOUNT MN",-93.12598419,44.73943329,10
"4384","ROSENBERG TX",-95.80905914,29.5575695,28
"4385","ROSENDALE NY",-74.0810318,41.84408951,3
"4386","ROSEVILLE CA",-121.28992462,38.75195694,148
"4387","ROSEVILLE MI",-82.93720245,42.49747086,4
"4388","ROSEVILLE MN",-93.14508057,45.02290726,90
"4389","ROSLYN WA",-120.99525452,47.2230072,1
"4390","ROSS CA",-122.55725098,37.96221924,4
"4391","ROSSVILLE GA",-85.2930069,34.97555542,2
"4392","ROSSVILLE IN",-86.59479523,40.41724014,1
"4393","ROSWELL GA",-84.36141205,34.02328491,113
"4394","ROSWELL NM",-104.5282135,33.39533997,16
"4395","ROTTERDAM NY",-73.96983337,42.78696823,2
"4396","ROUND LAKE BEACH IL",-88.09038544,42.37156677,1
"4397","ROUND LAKE IL",-88.09385681,42.35342789,9
"4398","ROUND ROCK TX",-97.67939758,30.50861359,101
"4399","ROWLETT TX",-96.56422424,32.90298462,56
"4400","ROWLEY MA",-70.87771606,42.71709442,5
"4401","ROXANA IL",-90.07637024,38.84868622,7
"4402","ROXBORO NC",-78.98235321,36.3940506,18
"4403","ROY UT",-112.03528595,41.16501999,9
"4404","ROYAL OAK MI",-83.1442337,42.48933792,94
"4405","ROYERSFORD PA",-75.53735352,40.18464279,20
"4406","ROYSE CITY TX",-96.33287048,32.97550201,6
"4407","RUBICON WI",-88.45774078,43.34007263,2
"4408","RUIDOSO NM",-105.68357086,33.33378601,1
"4409","RUMSON NJ",-73.99851227,40.37051773,84
"4410","RUSHVILLE IL",-90.56352997,40.12114334,8
"4411","RUSHVILLE IN",-85.45323944,39.6113205,7
"4412","RUSSELL KS",-98.86052704,38.89523697,1
"4413","RUSSELL MN",-95.95232391,44.3192482,2
"4414","RUSSELLVILLE AR",-93.1343689,35.27845383,58
"4415","RUSSELLVILLE KY",-86.88699341,36.84527588,5
"4416","RUSTON LA",-92.63848877,32.52357101,27
"4417","RUTHERFORD NJ",-74.10585022,40.82668304,12
"4418","RUTHERFORDTON NC",-81.95639801,35.3694458,6
"4419","RUTLAND VT",-72.97142029,43.61096954,15
"4420","RUTLEDGE TN",-83.51450348,36.28107834,2
"4421","RYE CO",-104.93161774,37.92366791,51
"4422","RYE NY",-73.68312836,40.98072433,11
"4423","SABETHA KS",-95.80158234,39.90206146,1
"4424","SACHSE TX",-96.59605408,32.97636795,8
"4425","SACKETS HARBOR NY",-76.12520599,43.94608688,9
"4426","SACO ME",-70.4417038,43.50106049,11
"4427","SACRAMENTO CA",-121.49597931,38.58154297,3924
"4428","SADDLE BROOK NJ",-74.09207153,40.89922333,25
"4429","SAEGERTOWN PA",-80.14733124,41.71915817,1
"4430","SAFFORD AZ",-109.70910645,32.83410263,1
"4431","SAGAMORE HILLS OH",-81.56762695,41.31193924,3
"4432","SAGINAW MI",-83.95076752,43.41968918,87
"4433","SAGINAW TX",-97.36431885,32.86053848,10
"4434","SAHUARITA AZ",-110.95670319,31.95795059,632
"4435","SALADO TX",-97.53890228,30.94765282,1
"4436","SALEM IL",-88.94590759,38.62715149,143
"4437","SALEM IN",-86.10127258,38.60612488,4
"4438","SALEM MA",-70.89565277,42.51993179,150
"4439","SALEM MO",-91.53616333,37.64583206,8
"4440","SALEM NH",-71.19998169,42.78861618,17
"4441","SALEM NJ",-75.46625519,39.5720787,3
"4442","SALEM OH",-80.85612488,40.90091705,7
"4443","SALEM OR",-123.03771973,44.94248199,566
"4444","SALEM VA",-80.05405426,37.29384232,11
"4445","SALEMBURG NC",-78.50263977,35.01582718,1
"4446","SALINA KS",-97.61184692,38.84041977,36
"4447","SALINAS CA",-121.65717316,36.67780304,747
"4448","SALINE MI",-83.78155518,42.16699982,7
"4449","SALISBURY MD",-75.5984726,38.36100388,157
"4450","SALISBURY NC",-80.47377014,35.67113495,52
"4451","SALT LAKE CITY UT",-111.89126587,40.77029037,1436
"4452","SALTILLO MS",-88.68186188,34.37690353,5
"4453","SALTVILLE VA",-81.74578857,36.8660965,1
"4454","SALUDA NC",-82.34889221,35.23649216,6
"4455","SALUDA SC",-81.77184296,34.00602722,3
"4456","SAN ANGELO TX",-100.43790436,31.46401215,138
"4457","SAN ANSELMO CA",-122.56417847,37.97429276,18
"4458","SAN ANTONIO TX",-98.49394989,29.42439651,6150
"4459","SAN BENITO TX",-97.63174438,26.1331501,15
"4460","SAN BERNARDINO CA",-117.30459595,34.12142563,260
"4461","SAN BRUNO CA",-122.41331482,37.63018799,8
"4462","SAN CARLOS CA",-122.26220703,37.50718307,68
"4463","SAN CLEMENTE CA",-117.61340332,33.42698669,39
"4464","SAN DIEGO CA",-117.15872955,32.71524429,8676
"4465","SAN DIMAS CA",-117.8088913,34.10668945,17
"4466","SAN FERNANDO CA",-118.44073486,34.28187561,6
"4467","SAN FRANCISCO CA",-122.42132568,37.77465057,12778
"4468","SAN GABRIEL CA",-118.10760498,34.09612274,12
"4469","SAN JACINTO CA",-116.96032715,33.78380585,4
"4470","SAN JOSE CA",-121.89738464,37.33491516,2258
"4471","SAN JUAN BAUTISTA CA",-121.54003906,36.84537506,1
"4472","SAN JUAN CAPISTRANO CA",-117.6644516,33.50197601,7
"4473","SAN LEANDRO CA",-122.15598297,37.70180511,141
"4474","SAN LUIS OBISPO CA",-120.66228485,35.28281021,199
"4475","SAN MARCOS CA",-117.16739655,33.14345551,100
"4476","SAN MARCOS TX",-97.94176483,29.88363266,564
"4477","SAN MATEO CA",-122.32702637,37.56283569,184
"4478","SAN PABLO CA",-122.3469696,37.96184921,7
"4479","SAN RAFAEL CA",-122.53317261,37.97325134,101
"4480","SAN RAMON CA",-121.97993469,37.77985764,93
"4481","SAND SPRINGS OK",-96.10940552,36.13979721,6
"4482","SANDERSVILLE GA",-82.80982208,32.98189545,1
"4483","SANDPOINT ID",-116.55485535,48.27656555,4
"4484","SANDUSKY OH",-82.7080307,41.44903183,18
"4485","SANDWICH MA",-70.49419403,41.75436783,2
"4486","SANDY OR",-122.26364899,45.39704132,91
"4487","SANDY SPRINGS GA",-84.37850952,33.92443848,51
"4488","SANFORD FL",-81.27256012,28.80128288,195
"4489","SANFORD ME",-70.77335358,43.43920135,7
"4490","SANFORD MI",-84.38056946,43.67271042,7
"4491","SANFORD NC",-79.17978668,35.4800415,17
"4492","SANGER CA",-119.55800629,36.70794296,21
"4493","SANGER TX",-97.17427063,33.36363983,1
"4494","SANIBEL FL",-82.02768707,26.45082092,1
"4495","SANTA ANA CA",-117.86972809,33.74567413,233
"4496","SANTA BARBARA CA",-119.70566559,34.4233017,864
"4497","SANTA CLARA CA",-121.94643402,37.34754181,299
"4498","SANTA CLARA UT",-113.65509033,37.13301849,2
"4499","SANTA CLAUS GA",-82.33099365,32.17210007,1
"4500","SANTA CRUZ CA",-122.03335571,36.97389984,618
"4501","SANTA FE NM",-105.94681549,35.68014526,628
"4502","SANTA FE SPRINGS CA",-118.08646393,33.94723129,2
"4503","SANTA MARIA CA",-120.43797302,34.95292664,37
"4504","SANTA MONICA CA",-118.49252319,34.01921082,1180
"4505","SANTA PAULA CA",-119.06092834,34.35404587,15
"4506","SANTA ROSA CA",-122.71651459,38.44017792,709
"4507","SANTAQUIN UT",-111.78625488,39.97566605,1
"4508","SANTEE CA",-116.97541046,32.83840942,1
"4509","SAPULPA OK",-96.11476135,35.99878311,8
"4510","SARALAND AL",-88.07051086,30.82098389,2
"4511","SARANAC LAKE NY",-74.1305542,44.32965851,30
"4512","SARASOTA FL",-82.53031158,27.33688736,279
"4513","SARATOGA CA",-122.02524567,37.26384735,25
"4514","SARATOGA SPRINGS NY",-73.78382111,43.08345032,80
"4515","SARATOGA WY",-106.80757904,41.45475769,5
"4516","SARCOXIE MO",-94.11733246,37.06952286,2
"4517","SARTELL MN",-94.20728302,45.62141418,5
"4518","SATELLITE BEACH FL",-80.58939362,28.17677498,11
"4519","SATSUMA AL",-88.05622101,30.85362816,1
"4520","SAUGATUCK MI",-86.2021637,42.65496826,8
"4521","SAUGERTIES NY",-73.95199585,42.07786942,41
"4522","SAUGUS MA",-71.00926971,42.46496964,8
"4523","SAUK CENTRE MN",-94.95289612,45.73757935,2
"4524","SAUK CITY WI",-89.72237396,43.27073669,2
"4525","SAUK RAPIDS MN",-94.16661835,45.59189987,6
"4526","SAUK VILLAGE IL",-87.56780243,41.48827362,4
"4527","SAUKVILLE WI",-87.94111633,43.38184738,3
"4528","SAUSALITO CA",-122.48815918,37.85736847,32
"4529","SAVAGE MN",-93.33673096,44.7649498,2
"4530","SAVANNA OK",-95.8442688,34.82937241,2
"4531","SAVANNAH GA",-81.09463501,32.07280731,1038
"4532","SAVANNAH MO",-94.83063507,39.94184875,3
"4533","SAVANNAH TN",-88.24948883,35.22502518,2
"4534","SAVOY IL",-88.25175476,40.05500793,2
"4535","SAXONBURG PA",-79.80976105,40.75429535,2
"4536","SAYBROOK IL",-88.52610016,40.42657089,1
"4537","SAYREVILLE NJ",-74.36043549,40.45940018,10
"4538","SCAPPOOSE OR",-122.87937927,45.75388336,1
"4539","SCARSDALE NY",-73.78360748,41.00525665,13
"4540","SCHAUMBURG IL",-88.08359528,42.03350449,31
"4541","SCHENECTADY NY",-73.938591,42.81433487,43
"4542","SCHERERVILLE IN",-87.44911957,41.49306488,8
"4543","SCHOFIELD WI",-89.60473633,44.90977859,3
"4544","SCHULENBURG TX",-96.90359497,29.68226433,2
"4545","SCHUYLKILL HAVEN PA",-76.17021942,40.63098145,8
"4546","SCITUATE MA",-70.72504425,42.19600677,1
"4547","SCOOBA MS",-88.47669983,32.82835388,1
"4548","SCOTCH PLAINS NJ",-74.38912964,40.65579605,15
"4549","SCOTIA NE",-98.70371246,41.4665184,2
"4550","SCOTLAND NECK NC",-77.41972351,36.12969589,5
"4551","SCOTLAND SD",-97.72131348,43.14982605,1
"4552","SCOTT CITY KS",-100.90825653,38.48249817,1
"4553","SCOTT LA",-92.09500885,30.23620224,4
"4554","SCOTTSBLUFF NE",-103.66824341,41.86663818,73
"4555","SCOTTSBORO AL",-86.03386688,34.67259216,6
"4556","SCOTTSBURG IN",-85.77010345,38.68574142,1
"4557","SCOTTSDALE AZ",-111.9002533,33.50918579,540
"4558","SCOTTSVILLE TX",-94.23889923,32.54086304,2
"4559","SCRANTON PA",-75.66184998,41.40919113,153
"4560","SCRANTON SC",-79.7436142,33.91777802,3
"4561","SEABROOK TX",-95.02601624,29.56442451,18
"4562","SEAFORD DE",-75.61972809,38.64723206,23
"4563","SEAGOVILLE TX",-96.53910828,32.63978958,1
"4564","SEAL BEACH CA",-118.10675049,33.74150848,8
"4565","SEALY TX",-96.15762329,29.78135109,3
"4566","SEARCY AR",-91.73634338,35.25092697,19
"4567","SEARSPORT ME",-68.92290497,44.45871353,3
"4568","SEASIDE CA",-121.85422516,36.6110611,23
"4569","SEASIDE OR",-123.92505646,45.99291992,3
"4570","SEAT PLEASANT MD",-76.90610504,38.8963623,13
"4571","SEATTLE WA",-122.33439636,47.60571289,19212
"4572","SEBASTIAN FL",-80.47020721,27.81705856,7
"4573","SEBASTOPOL CA",-122.82649994,38.40188217,26
"4574","SEBRING FL",-81.4406662,27.49625397,9
"4575","SECAUCUS NJ",-74.05567169,40.78977585,7
"4576","SEDALIA MO",-93.22884369,38.70438766,39
"4577","SEDONA AZ",-111.76233673,34.86959839,87
"4578","SEGUIN TX",-97.96529388,29.56933594,64
"4579","SEILING OK",-98.9247818,36.14834976,2
"4580","SELAH WA",-120.53262329,46.65384674,3
"4581","SELBYVILLE DE",-75.22740173,38.45663452,2
"4582","SELINSGROVE PA",-76.86167145,40.79915619,5
"4583","SELLERSBURG IN",-85.75473785,38.39831543,9
"4584","SELMA AL",-87.02119446,32.40768433,19
"4585","SELMA CA",-119.61405182,36.57050323,10
"4586","SELMA NC",-78.28382874,35.53673172,1
"4587","SEMINOLE FL",-82.79083252,27.84035683,13
"4588","SEMMES AL",-88.25917053,30.7788372,7
"4589","SENATOBIA MS",-89.96900177,34.61786652,10
"4590","SENECA FALLS NY",-76.79602814,42.91084671,3
"4591","SENECA MO",-94.61161804,36.8415184,1
"4592","SENECA SC",-82.95318604,34.68600845,37
"4593","SENECA WI",-90.95878601,43.2650795,1
"4594","SENOIA GA",-84.55380249,33.30273819,2
"4595","SEQUIM WA",-123.10453033,48.07928085,10
"4596","SEVEN MILE OH",-84.55196381,39.48035049,1
"4597","SEVIERVILLE TN",-83.56149292,35.86820984,15
"4598","SEWARD NE",-97.09983063,40.90684891,1
"4599","SEWICKLEY PA",-80.18386078,40.5364151,4
"4600","SEYMOUR CT",-73.0753479,41.39679718,5
"4601","SEYMOUR IN",-85.89046478,38.95923996,1
"4602","SEYMOUR MO",-92.76896667,37.14664459,1
"4603","SHAFTER CA",-119.27405548,35.50065613,10
"4604","SHAFTSBURY VT",-73.19034576,43.0089798,1
"4605","SHAKER HEIGHTS OH",-81.53669739,41.47419357,646
"4606","SHAKOPEE MN",-93.52770233,44.79788971,49
"4607","SHALLOTTE NC",-78.38527679,33.97378159,2
"4608","SHAMOKIN PA",-76.55822754,40.78910828,1
"4609","SHARON MA",-71.17311096,42.12431335,13
"4610","SHARON PA",-80.49273682,41.2334137,5
"4611","SHARON WI",-88.7290802,42.50258255,1
"4612","SHARONVILLE OH",-84.41338348,39.26810455,2
"4613","SHARPSBURG MD",-77.74819183,39.45773315,2
"4614","SHARPSBURG NC",-77.82837677,35.86738205,1
"4615","SHARPSVILLE IN",-86.08840179,40.37942886,16
"4616","SHAWANO WI",-88.60903931,44.78231049,1
"4617","SHAWNEE KS",-94.7208786,39.0417366,213
"4618","SHAWNEE OK",-96.92608643,35.32754898,42
"4619","SHEBOYGAN WI",-87.71476746,43.75089264,446
"4620","SHEFFIELD AL",-87.69856262,34.76504517,1
"4621","SHEFFIELD IA",-93.2154007,42.89302444,1
"4622","SHEFFIELD LAKE OH",-82.10116577,41.48757935,5
"4623","SHELBURNE VT",-73.22679901,44.3805542,2
"4624","SHELBY IA",-95.45110321,41.51625061,10
"4625","SHELBY MI",-86.36434174,43.60855484,2
"4626","SHELBY NC",-81.53518677,35.29262543,23
"4627","SHELBYVILLE IL",-88.78992462,39.40638733,6
"4628","SHELBYVILLE IN",-85.77182007,39.5215683,11
"4629","SHELBYVILLE KY",-85.22341156,38.21203232,15
"4630","SHELBYVILLE MO",-92.04193878,39.80587006,1
"4631","SHELBYVILLE TN",-86.46025848,35.4834137,2
"4632","SHELDON IA",-95.8535614,43.18698502,37
"4633","SHELTON CT",-73.09243011,41.31684494,15
"4634","SHELTON WA",-123.09950256,47.21501923,2
"4635","SHENANDOAH IA",-95.3727951,40.76542664,1
"4636","SHENANDOAH PA",-76.20007324,40.8204422,1
"4637","SHEPHERD TX",-94.99694824,30.49860954,2
"4638","SHEPHERDSVILLE KY",-85.71594238,37.98869324,1
"4639","SHERIDAN WY",-106.95797729,44.7972641,3
"4640","SHERMAN IL",-89.60519409,39.89391327,2
"4641","SHERMAN NY",-79.59461212,42.15943146,1
"4642","SHERMAN TX",-96.60933685,33.63597488,37
"4643","SHERWOOD AR",-92.22438049,34.81515884,31
"4644","SHERWOOD OR",-122.84254456,45.35624313,14
"4645","SHINNSTON WV",-80.29944611,39.39526749,1
"4646","SHIPPENSBURG PA",-77.51955414,40.05068207,12
"4647","SHIPSHEWANA IN",-85.58047485,41.67308807,1
"4648","SHIVELY KY",-85.82255554,38.20013809,49
"4649","SHOREVIEW MN",-93.1241684,45.06987762,10
"4650","SHOREWOOD IL",-88.201828,41.52030182,10
"4651","SHOREWOOD WI",-87.88748932,43.08912277,3
"4652","SHREVEPORT LA",-93.7507019,32.52565002,600
"4653","SHREWSBURY MA",-71.7025528,42.29489517,2
"4654","SHREWSBURY MO",-90.3371582,38.59024811,2
"4655","SIDNEY NE",-102.97937775,41.14286041,1
"4656","SIDNEY OH",-84.15549469,40.28426743,7
"4657","SIERRA MADRE CA",-118.05479431,34.16183853,47
"4658","SIERRA VISTA AZ",-110.30483246,31.55449295,13
"4659","SIGEL IL",-88.49406433,39.22620392,1
"4660","SIGNAL HILL CA",-118.16973877,33.80453873,1
"4661","SIGNAL MOUNTAIN TN",-85.34446716,35.12252808,2
"4662","SIKESTON MO",-89.5878067,36.87693024,22
"4663","SILAS AL",-88.32923126,31.76582909,1
"4664","SILER CITY NC",-79.46157074,35.72395325,1
"4665","SILOAM GA",-83.08058929,33.53709412,1
"4666","SILOAM SPRINGS AR",-94.54097748,36.18841934,28
"4667","SILSBEE TX",-94.17839813,30.34930038,3
"4668","SILVER CITY NM",-108.28192902,32.77336884,7
"4669","SILVER CREEK NY",-79.16636658,42.5442009,1
"4670","SILVERTON OH",-84.4001236,39.19305038,2
"4671","SILVERTON OR",-122.78577423,45.00499725,9
"4672","SIMI VALLEY CA",-118.78395081,34.26951981,101
"4673","SIMPSONVILLE SC",-82.25405121,34.73744202,18
"4674","SIMSBORO LA",-92.78874969,32.534729,2
"4675","SIMSBURY CT",-72.8000412,41.8762207,7
"4676","SINTON TX",-97.50976562,28.03709793,3
"4677","SIOUX CENTER IA",-96.17614746,43.0798111,13
"4678","SIOUX CITY IA",-96.40085602,42.5001564,60
"4679","SIOUX FALLS SD",-96.73429108,43.54177475,338
"4680","SISSETON SD",-97.052948,45.66472244,2
"4681","SISTER BAY WI",-87.12120819,45.19202423,2
"4682","SISTERS OR",-121.55172729,44.29083252,1
"4683","SKANEATELES NY",-76.42854309,42.94717026,2
"4684","SKIATOOK OK",-96.00171661,36.36858749,1
"4685","SKOKIE IL",-87.73321533,42.03328705,27
"4686","SKYKOMISH WA",-121.36258698,47.70903015,1
"4687","SLEEPY EYE MN",-94.72470093,44.29698563,1
"4688","SLIDELL LA",-89.78143311,30.27558708,132
"4689","SLIPPERY ROCK PA",-80.05516052,41.06407928,15
"4690","SLOATSBURG NY",-74.19187164,41.15483475,5
"4691","SMITHFIELD NC",-78.33872223,35.50891876,1
"4692","SMITHFIELD VA",-76.63034058,36.98272324,6
"4693","SMITHSBURG MD",-77.57201385,39.65513611,1
"4694","SMITHTON MO",-93.09358978,38.68019104,3
"4695","SMITHTOWN NY",-73.1995163,40.85629654,1
"4696","SMITHVILLE MO",-94.58171082,39.38669586,14
"4697","SMITHVILLE TN",-85.81411743,35.96058273,14
"4698","SMYRNA DE",-75.60120392,39.30263519,4
"4699","SMYRNA GA",-84.51447296,33.88409042,89
"4700","SMYRNA TN",-86.51843262,35.98318863,33
"4701","SNOHOMISH WA",-122.1009903,47.91241837,31
"4702","SNOQUALMIE WA",-121.82741547,47.52823257,4
"4703","SNOW HILL NC",-77.68035889,35.45199203,7
"4704","SNYDER TX",-100.91797638,32.71789169,2
"4705","SOCIAL CIRCLE GA",-83.71785736,33.65628433,55
"4706","SOCORRO NM",-106.89829254,34.06193924,2
"4707","SOLANA BEACH CA",-117.27255249,32.99123383,43
"4708","SOLDOTNA AK",-151.06350708,60.47569275,7
"4709","SOLEDAD CA",-121.32787323,36.42473984,11
"4710","SOLON IA",-91.49409485,41.80740738,1
"4711","SOLON OH",-81.44110107,41.3899231,4
"4712","SOLVANG CA",-120.13994598,34.59571075,1
"4713","SOMERDALE NJ",-75.02175903,39.8440094,1
"4714","SOMERS WI",-87.9103775,42.64015579,5
"4715","SOMERSET KY",-84.60385132,37.09214783,3
"4716","SOMERSET MA",-71.12979889,41.77045441,2
"4717","SOMERSET PA",-79.0776825,40.00854874,2
"4718","SOMERSWORTH NH",-70.86653137,43.26175308,1
"4719","SOMERTON AZ",-114.71131134,32.59666443,3
"4720","SOMERVILLE MA",-71.09860992,42.38757324,1017
"4721","SOMERVILLE NJ",-74.60894775,40.57460785,2
"4722","SONOMA CA",-122.46007538,38.29153061,43
"4723","SONORA CA",-120.38420105,37.98400497,152
"4724","SORRENTO LA",-90.85954285,30.18468285,1
"4725","SOUDERTON PA",-75.32456207,40.31177902,16
"4726","SOUTH AMBOY NJ",-74.28966522,40.47789383,3
"4727","SOUTH BELOIT IL",-89.03701782,42.49333191,3
"4728","SOUTH BEND IN",-86.25171661,41.67295837,678
"4729","SOUTH BOSTON VA",-78.90062714,36.6987915,3
"4730","SOUTH BOUND BROOK NJ",-74.53087616,40.55379105,4
"4731","SOUTH BURLINGTON VT",-73.17012787,44.46702576,1
"4732","SOUTH CHARLESTON WV",-81.69944763,38.36863708,7
"4733","SOUTH CHICAGO HEIGHTS IL",-87.63790894,41.48114014,3
"4734","SOUTH ELGIN IL",-88.29248047,41.99429321,2
"4735","SOUTH EUCLID OH",-81.51824188,41.5230751,3
"4736","SOUTH GATE CA",-118.21370697,33.95462799,146
"4737","SOUTH HADLEY MA",-72.57582855,42.26013184,20
"4738","SOUTH HOLLAND IL",-87.60710144,41.60099792,9
"4739","SOUTH HOUSTON TX",-95.23612976,29.66330719,8
"4740","SOUTH JORDAN UT",-111.93151855,40.56394577,15
"4741","SOUTH LAKE TAHOE CA",-119.97278595,38.94574356,98
"4742","SOUTH LYON MI",-83.65129089,42.46051788,16
"4743","SOUTH MIAMI FL",-80.29296875,25.70849991,8
