"yday","location","time","location_total.counts","positive.counts","negative.counts","neutral.counts","counts","lon","lat"
230,"MIDDLETOWN OH",10,6,1,1,4,6,-84.39844513,39.51361084
230,"MIDDLEVILLE MI",10,1,1,0,0,1,-85.46193695,42.71302032
230,"MIDLAND MI",10,12,2,1,9,12,-84.24700928,43.61585236
230,"MIDLAND TX",10,7,1,3,3,7,-102.0793686,31.99754143
230,"MIDLOTHIAN TX",10,2,0,1,1,2,-96.99511719,32.4827919
230,"MIDWAY GA",10,1,0,1,0,1,-81.43025208,31.80617905
230,"MIDWAY UT",10,1,1,0,0,1,-111.4762039,40.51210022
230,"MIDWEST CITY OK",10,3,0,2,1,3,-97.39709473,35.44970703
230,"MILAN IL",10,1,1,0,0,1,-90.57264709,41.45294952
230,"MILFORD CT",10,5,1,2,2,5,-73.05560303,41.2226181
230,"MILFORD DE",10,5,1,2,2,5,-75.42737579,38.9128685
230,"MILFORD IA",10,1,1,0,0,1,-95.15058899,43.32461929
230,"MILFORD MA",10,52,15,16,21,52,-71.51522064,42.14015198
230,"MILFORD MI",10,1,0,0,1,1,-83.59909821,42.59347534
230,"MILFORD NY",10,12,4,2,6,12,-74.94455719,42.59064865
230,"MILFORD OH",10,1,0,1,0,1,-84.29400635,39.17559433
230,"MILL VALLEY CA",10,10,0,6,4,10,-122.5473328,37.90579224
230,"MILLBROOK NY",10,2,0,1,1,2,-73.69306183,41.78520966
230,"MILLEDGEVILLE GA",10,5,3,1,1,5,-83.23179626,33.08055878
230,"MILLSBORO DE",10,3,2,1,0,3,-75.29344177,38.58910751
230,"MILLTOWN NJ",10,1,1,0,0,1,-74.44260406,40.45628738
230,"MILLVILLE NJ",10,2,1,0,1,2,-75.03882599,39.40239716
230,"MILPITAS CA",10,1,0,0,1,1,-121.9090805,37.42808533
230,"MILTON FL",10,2,2,0,0,2,-87.03953552,30.63289833
230,"MILTON MA",10,2,1,0,1,2,-71.06531525,42.25027466
230,"MILTON WI",10,2,0,2,0,2,-88.9439621,42.77545547
230,"MILWAUKEE WI",10,764,228,220,316,764,-87.90684509,43.03887939
230,"MILWAUKIE OR",10,4,1,1,2,4,-122.6417084,45.44596481
230,"MINDEN LA",10,50,18,8,24,50,-93.28716278,32.61589432
230,"MINERSVILLE PA",10,1,0,0,1,1,-76.26126862,40.69085693
230,"MINIER IL",10,1,0,1,0,1,-89.31304932,40.43381882
230,"MINNEAPOLIS MN",10,1406,369,426,611,1406,-93.26397705,44.97980118
230,"MINNETONKA MN",10,3,2,1,0,3,-93.43367004,44.92795181
230,"MINOT ND",10,5,3,2,0,5,-101.2953949,48.23139572
230,"MINSTER OH",10,1,0,0,1,1,-84.3759613,40.39321518
230,"MINT HILL NC",10,1,0,0,1,1,-80.64685059,35.17968369
230,"MIRAMAR FL",10,18,2,8,8,18,-80.23181915,25.98794746
230,"MISHAWAKA IN",10,15,5,4,6,15,-86.18048859,41.65872574
230,"MISSION KS",10,68,23,14,31,68,-94.65638733,39.02796173
230,"MISSION TX",10,10,4,1,5,10,-98.32580566,26.21655273
230,"MISSION VIEJO CA",10,4,1,1,2,4,-117.6737366,33.59992218
230,"MISSOULA MT",10,53,14,14,25,53,-113.9832687,46.87278366
230,"MISSOURI CITY TX",10,24,3,8,13,24,-95.5381012,29.61878204
230,"MITCHELL IN",10,2,0,0,2,2,-86.47343445,38.73275375
230,"MITCHELL SD",10,2,0,0,2,2,-98.02590179,43.70991898
230,"MOAB UT",10,5,1,3,1,5,-109.5508347,38.57315063
230,"MOBERLY MO",10,2,1,0,1,2,-92.43862152,39.41818619
230,"MOBILE AL",10,101,31,22,48,101,-88.04309845,30.69476128
230,"MODESTO CA",10,49,10,15,24,49,-120.9991455,37.63897324
230,"MOKENA IL",10,2,0,1,1,2,-87.88947296,41.52630615
230,"MONAHANS TX",10,1,1,0,0,1,-102.8932419,31.59444237
230,"MONCKS CORNER SC",10,1,0,0,1,1,-80.01290131,33.19626236
230,"MONESSEN PA",10,2,0,0,2,2,-79.88707733,40.14862442
230,"MONMOUTH IL",10,1,1,0,0,1,-90.64776611,40.91139221
230,"MONMOUTH OR",10,3,1,2,0,3,-123.2363892,44.84816742
230,"MONONA WI",10,2,0,2,0,2,-89.33418274,43.06205368
230,"MONROE LA",10,86,20,29,37,86,-92.11960602,32.50980759
230,"MONROE MI",10,6,2,0,4,6,-83.39758301,41.91663742
230,"MONROE NC",10,1,0,0,1,1,-80.54924011,34.98587036
230,"MONROVIA CA",10,20,5,4,11,20,-118.0006485,34.14796829
230,"MONTAGUE MI",10,2,0,2,0,2,-86.35713959,43.41694641
230,"MONTCLAIR NJ",10,25,6,7,12,25,-74.20848083,40.82605362
230,"MONTEBELLO CA",10,3,0,0,3,3,-118.1069412,34.00930023
230,"MONTEREY CA",10,20,4,3,13,20,-121.8974838,36.6002388
230,"MONTEREY PARK CA",10,4,0,3,1,4,-118.1248398,34.06269836
230,"MONTEVALLO AL",10,3,2,0,1,3,-86.86419678,33.10087967
230,"MONTGOMERY AL",10,123,34,26,63,123,-86.29966736,32.36724472
230,"MONTGOMERY TX",10,3,0,0,3,3,-95.69664001,30.38855171
230,"MONTICELLO IL",10,1,0,0,1,1,-88.57354736,40.02787399
230,"MONTICELLO KY",10,1,0,1,0,1,-84.88193512,36.81594086
230,"MONTICELLO MN",10,1,0,1,0,1,-93.79497528,45.30529785
230,"MONTICELLO NY",10,1,0,1,0,1,-74.68832397,41.65591812
230,"MONTPELIER VT",10,3,1,2,0,3,-72.57458496,44.26039124
230,"MONTROSE CO",10,1,1,0,0,1,-107.8707047,38.4788475
230,"MOORE OK",10,20,4,10,6,20,-97.48735046,35.33969498
230,"MOORESTOWN NJ",10,2,1,0,1,2,-74.94165039,39.96718597
230,"MOORESVILLE IN",10,4,1,0,3,4,-86.37399292,39.61291504
230,"MOORESVILLE NC",10,28,8,11,9,28,-80.80976868,35.58535004
230,"MOORHEAD MN",10,18,5,6,7,18,-96.76844025,46.87382507
230,"MOORPARK CA",10,7,0,3,4,7,-118.8839111,34.28554535
230,"MORAGA CA",10,1,0,0,1,1,-122.1321945,37.83471298
230,"MOREHEAD KY",10,3,1,0,2,3,-83.43223572,38.18409348
230,"MORGAN CITY LA",10,2,2,0,0,2,-91.20729065,29.69994926
230,"MORGAN HILL CA",10,8,1,1,6,8,-121.6563797,37.1303978
230,"MORGANTON NC",10,1,1,0,0,1,-81.68434906,35.74584961
230,"MORGANTOWN WV",10,49,8,16,25,49,-79.95038605,39.63131714
230,"MOROCCO IN",10,1,0,0,1,1,-87.45333862,40.94620895
230,"MORRIS IL",10,1,1,0,0,1,-88.42147064,41.3571167
230,"MORRIS MN",10,10,2,2,6,10,-95.91436005,45.58617401
230,"MORRISTOWN NJ",10,22,6,8,8,22,-74.48057556,40.79689789
230,"MORRISTOWN TN",10,2,0,2,0,2,-83.29478455,36.21415329
230,"MORRISVILLE NC",10,2,1,0,1,2,-78.82486725,35.82374954
230,"MORRO BAY CA",10,1,0,1,0,1,-120.8519135,35.36568451
230,"MORROW GA",10,12,0,4,8,12,-84.33943939,33.58339691
230,"MORTON GROVE IL",10,4,2,1,1,4,-87.78246307,42.04076767
230,"MORTON IL",10,1,1,0,0,1,-89.45970917,40.61309433
230,"MOSCOW ID",10,14,3,6,5,14,-117.0021973,46.73223877
230,"MOSCOW MILLS MO",10,1,0,0,1,1,-90.91833496,38.94809341
230,"MOSES LAKE WA",10,8,3,1,4,8,-119.2802811,47.12987137
230,"MOSS POINT MS",10,2,0,1,1,2,-88.53965759,30.40934944
230,"MOULTON AL",10,1,0,0,1,1,-87.29332733,34.48143387
230,"MOULTRIE GA",10,5,2,0,3,5,-83.78891754,31.18035507
230,"MOUND MN",10,1,1,0,0,1,-93.66635132,44.93652725
230,"MOUNDSVILLE WV",10,65,12,18,35,65,-80.74716949,39.92013931
230,"MOUNT HOLLY NC",10,4,0,2,2,4,-81.0157547,35.29826736
230,"MOUNT HOLLY NJ",10,3,0,1,2,3,-74.78692627,39.99301147
230,"MOUNT HOREB WI",10,1,0,1,0,1,-89.7384491,43.00873566
230,"MOUNT JULIET TN",10,3,2,0,1,3,-86.51877594,36.19998932
230,"MOUNT LEBANON PA",10,1,0,0,1,1,-80.04911804,40.35546494
230,"MOUNT MORRIS MI",10,2,1,1,0,2,-83.69506073,43.11864471
230,"MOUNT PLEASANT MI",10,4,1,0,3,4,-84.76785278,43.59777832
230,"MOUNT PLEASANT SC",10,5,2,1,2,5,-79.86242676,32.79427719
230,"MOUNT PLEASANT TX",10,1,0,0,1,1,-94.96855927,33.15682602
230,"MOUNT POCONO PA",10,1,0,1,0,1,-75.36369324,41.12226868
230,"MOUNT PROSPECT IL",10,1,0,0,1,1,-87.93763733,42.0663414
230,"MOUNT RAINIER MD",10,13,5,3,5,13,-76.96430206,38.9414978
230,"MOUNT STERLING KY",10,2,1,1,0,2,-83.94326782,38.05655289
230,"MOUNT VERNON GA",10,1,0,0,1,1,-82.59407806,32.17881012
230,"MOUNT VERNON IL",10,5,1,0,4,5,-88.90307617,38.31738663
230,"MOUNT VERNON IN",10,3,1,0,2,3,-87.89586639,37.93523407
230,"MOUNT VERNON NY",10,4,0,2,0,2,-76.36322403,41.83351135
230,"MOUNT VERNON OH",10,1,1,0,0,1,-82.48577118,40.3935585
230,"MOUNT WASHINGTON KY",10,1,0,0,1,1,-85.5454483,38.05005264
230,"MOUNTAIN HOME AR",10,4,2,1,1,4,-92.38542175,36.33543015
230,"MOUNTAIN HOME ID",10,2,1,0,1,2,-115.6928406,43.13270187
230,"MOUNTAIN VIEW AR",10,1,0,0,1,1,-92.11795807,35.86831665
230,"MOUNTAIN VIEW CA",10,78,19,29,30,78,-122.0861969,37.3859024
230,"MOUNTAIN WI",10,1,1,0,0,1,-88.47368622,45.18442154
230,"MOUNTLAKE TERRACE WA",10,5,1,1,3,5,-122.3119507,47.78780365
230,"MUKILTEO WA",10,1,1,0,0,1,-122.3008041,47.94359589
230,"MULBERRY FL",10,1,0,1,0,1,-81.97315979,27.89601898
230,"MUNCIE IN",10,73,12,24,37,73,-85.38398743,40.18970871
230,"MUNDELEIN IL",10,3,0,0,3,3,-88.00391388,42.26291275
230,"MUNFORD TN",10,1,0,0,1,1,-89.81508636,35.44957352
230,"MUNFORDVILLE KY",10,5,0,5,0,5,-85.89085388,37.27248383
230,"MUNISING MI",10,1,0,1,0,1,-86.64807892,46.410923
230,"MUNSTER IN",10,1,0,0,1,1,-87.51268768,41.56475449
230,"MURFREESBORO TN",10,68,11,27,30,68,-86.39038086,35.84575653
230,"MURPHY TX",10,2,1,1,0,2,-96.61357117,33.01515198
230,"MURRAY KY",10,20,5,6,9,20,-88.31504059,36.61037827
230,"MURRAY UT",10,3,1,1,1,3,-111.8896103,40.66687012
230,"MURRIETA CA",10,11,2,5,4,11,-117.2157898,33.55398941
230,"MURRYSVILLE PA",10,1,0,1,0,1,-79.69709015,40.4287529
230,"MUSCATINE IA",10,4,1,1,2,4,-91.05540466,41.4216156
230,"MUSKEGON MI",10,14,2,2,3,7,-86.25441742,43.23139763
230,"MUSKOGEE OK",10,34,6,10,18,34,-95.36999512,35.74824142
230,"MUSTANG OK",10,1,0,0,1,1,-97.72509766,35.38425446
230,"MYRTLE BEACH SC",10,15,1,7,7,15,-78.88601685,33.69656372
230,"NACOGDOCHES TX",10,7,2,3,2,7,-94.6559906,31.60386467
230,"NAMPA ID",10,14,1,5,8,14,-116.5658188,43.54054642
230,"NANTUCKET MA",10,2,0,1,1,2,-70.09862518,41.28360748
230,"NAPA CA",10,11,2,4,5,11,-122.2872086,38.29692841
230,"NAPERVILLE IL",10,80,18,27,35,80,-88.14768219,41.78578949
230,"NAPLES FL",10,53,8,21,24,53,-81.79434204,26.14280128
230,"NAPOLEON OH",10,1,1,0,0,1,-84.12521362,41.39214706
230,"NAPPANEE IN",10,1,0,0,1,1,-86.00133514,41.44298935
230,"NARBERTH PA",10,1,1,0,0,1,-75.25990295,40.00860596
230,"NASHUA NH",10,5,4,0,1,5,-71.46669769,42.76576996
230,"NASHVILLE GA",10,1,0,0,1,1,-83.24996185,31.20802689
230,"NATALIA TX",10,1,0,1,0,1,-98.86307526,29.19000626
230,"NATCHITOCHES LA",10,2,1,0,1,2,-93.08662415,31.76096535
230,"NATICK MA",10,2,1,1,0,2,-71.3484726,42.2836113
230,"NAUGATUCK CT",10,12,5,2,5,12,-73.04972076,41.4863205
230,"NEBRASKA CITY NE",10,1,0,1,0,1,-95.85987854,40.67683411
230,"NEDERLAND CO",10,1,0,1,0,1,-105.5114899,39.96115494
230,"NEEDHAM MA",10,82,19,22,41,82,-71.21767426,42.27159119
230,"NEENAH WI",10,2,1,0,1,2,-88.4626236,44.18569183
230,"NELIGH NE",10,1,1,0,0,1,-98.03055573,42.128685
230,"NEOGA IL",10,1,0,1,0,1,-88.45291901,39.31969833
230,"NEOSHO MO",10,3,1,2,0,3,-94.36846161,36.86910629
230,"NETTLETON MS",10,2,1,1,0,2,-88.62237549,34.08900452
230,"NEW ALBANY IN",10,14,8,4,2,14,-85.80917358,38.29167938
230,"NEW BALTIMORE MI",10,1,1,0,0,1,-82.73680115,42.68103409
230,"NEW BEDFORD MA",10,5,1,3,1,5,-70.93328857,41.63626862
230,"NEW BERLIN WI",10,1,0,0,1,1,-88.1087265,42.97659683
230,"NEW BERN NC",10,19,3,4,12,19,-77.04354095,35.10897827
230,"NEW BRAUNFELS TX",10,57,10,13,34,57,-98.12486267,29.70325089
230,"NEW BRITAIN CT",10,2,1,1,0,2,-72.77884674,41.6615181
230,"NEW BRUNSWICK NJ",10,7,4,2,1,7,-74.45104218,40.48620987
230,"NEW CARROLLTON MD",10,5,1,2,2,5,-76.8794632,38.97011185
230,"NEW CASTLE DE",10,32,9,8,15,32,-75.56227875,39.66440964
230,"NEW CASTLE PA",10,4,1,2,1,4,-80.34657288,41.00389481
230,"NEW FREEDOM PA",10,1,0,0,1,1,-76.70059967,39.73806763
230,"NEW HARMONY IN",10,5,3,1,1,5,-87.93526459,38.12969589
230,"NEW HAVEN CT",10,417,106,136,175,417,-72.92726898,41.3084259
230,"NEW HOPE PA",10,2,2,0,0,2,-74.95053864,40.36468124
230,"NEW IBERIA LA",10,3,0,1,2,3,-91.81869507,30.0039444
230,"NEW KENSINGTON PA",10,1,0,1,0,1,-79.76441956,40.57001114
230,"NEW LONDON CT",10,5,1,1,3,5,-72.09841156,41.35572815
230,"NEW LONDON MN",10,6,1,4,1,6,-94.94470978,45.30108261
230,"NEW MADRID MO",10,6,3,1,2,6,-89.52796936,36.58650589
230,"NEW MARTINSVILLE WV",10,1,1,0,0,1,-80.85782623,39.64151764
230,"NEW MELLE MO",10,1,0,1,0,1,-90.87984467,38.71007538
230,"NEW ORLEANS LA",10,1529,384,443,702,1529,-90.07525635,29.95483589
230,"NEW PALTZ NY",10,3,0,0,3,3,-74.08605194,41.74787903
230,"NEW PHILADELPHIA OH",10,1,0,0,1,1,-81.44538879,40.48986053
230,"NEW PORT RICHEY FL",10,16,7,2,7,16,-82.71899414,28.24477577
230,"NEW PROVIDENCE NJ",10,1,0,1,0,1,-74.40058136,40.69844055
230,"NEW RICHMOND WI",10,1,0,1,0,1,-92.53678131,45.12298965
230,"NEW ROCHELLE NY",10,8,1,1,6,8,-73.78160858,40.91175842
230,"NEW SMYRNA BEACH FL",10,2,0,2,0,2,-80.92392731,29.0242157
230,"NEW YORK NY",10,5613,1534,1619,2460,5613,-74.00528717,40.7145195
230,"NEWARK CA",10,6,1,3,2,6,-122.0424347,37.5296669
230,"NEWARK DE",10,79,24,28,27,79,-75.74462128,39.68774414
230,"NEWARK NJ",10,338,86,102,150,338,-74.17185211,40.73570633
230,"NEWARK OH",10,4,2,0,2,4,-82.40110779,40.05843353
230,"NEWBERG OR",10,5,3,0,2,5,-122.9754334,45.29994202
230,"NEWBERRY SC",10,2,0,0,2,2,-81.61828613,34.2746582
230,"NEWBURGH IN",10,7,2,2,3,7,-87.40516663,37.94437027
230,"NEWBURGH NY",10,12,4,3,5,12,-74.00939941,41.50367737
230,"NEWBURYPORT MA",10,5,0,1,4,5,-70.8768692,42.81164551
230,"NEWINGTON CT",10,1,0,1,0,1,-72.72303772,41.69794464
230,"NEWMAN CA",10,1,0,0,1,1,-121.0232544,37.31364059
230,"NEWNAN GA",10,7,2,5,0,7,-84.79645538,33.37108231
230,"NEWPORT KY",10,2,1,0,1,2,-84.49560547,39.09162521
230,"NEWPORT NEWS VA",10,29,4,11,14,29,-76.42758942,36.97909927
230,"NEWPORT OR",10,3,1,0,2,3,-124.0554047,44.6362915
230,"NEWPORT RI",10,21,3,7,11,21,-71.31213379,41.49024963
230,"NEWPORT TN",10,2,0,0,2,2,-83.18756104,35.96707916
230,"NEWTON IL",10,6,0,4,2,6,-88.16280365,38.99100876
230,"NEWTON MA",10,44,10,13,21,44,-71.20809937,42.33743286
230,"NEWTON NC",10,6,3,1,2,6,-81.22117615,35.67030334
230,"NEWTON NJ",10,1,0,0,1,1,-74.7516861,41.0583992
230,"NEWTOWN PA",10,4,2,0,2,4,-74.93606567,40.22966003
230,"NIAGARA FALLS NY",10,28,6,11,11,28,-79.05632019,43.09456253
230,"NICEVILLE FL",10,1,0,0,1,1,-86.50150299,30.52109146
230,"NICHOLASVILLE KY",10,2,1,1,0,2,-84.57271576,37.88071442
230,"NILES IL",10,2,0,0,2,2,-87.80277252,42.01877594
230,"NILES MI",10,1,0,1,0,1,-86.25424194,41.82971573
230,"NILES OH",10,3,1,1,1,3,-80.76469421,41.18286133
230,"NISKAYUNA NY",10,4,1,1,2,4,-73.84505463,42.77999115
230,"NIXA MO",10,69,15,21,33,69,-93.29502869,37.04324341
230,"NOBLE OK",10,1,0,0,1,1,-97.39689636,35.13511658
230,"NOBLESVILLE IN",10,16,5,3,8,16,-86.01766205,40.03728104
230,"NOCONA TX",10,6,2,3,1,6,-97.72662354,33.78715515
230,"NOEL MO",10,8,1,3,4,8,-94.4858551,36.54568481
230,"NOLANVILLE TX",10,1,1,0,0,1,-97.60596466,31.07933617
230,"NOLENSVILLE TN",10,2,1,1,0,2,-86.66940308,35.95249557
230,"NORCROSS GA",10,21,8,6,7,21,-84.21324158,33.94129181
230,"NORFOLK MA",10,1,0,1,0,1,-71.32408142,42.11960602
230,"NORFOLK VA",10,304,86,74,144,304,-76.28334045,36.84831619
230,"NORMAL IL",10,29,3,12,14,29,-88.99052429,40.51409912
230,"NORMAN OK",10,87,23,26,38,87,-97.44689178,35.22203827
230,"NORRISTOWN PA",10,2,0,1,1,2,-75.33937836,40.12155151
230,"NORTH ADAMS MA",10,2,1,0,1,2,-73.10797882,42.70087814
230,"NORTH ANDOVER MA",10,6,3,2,1,6,-71.13425446,42.69897079
230,"NORTH ARLINGTON NJ",10,1,1,0,0,1,-74.13215637,40.78865814
230,"NORTH AUGUSTA SC",10,4,0,1,3,4,-81.96509552,33.5021019
230,"NORTH BEND OR",10,1,0,0,1,1,-124.2263718,43.40610886
230,"NORTH BEND WA",10,13,4,6,3,13,-121.7899017,47.49547195
230,"NORTH BERGEN NJ",10,41,11,15,15,41,-74.0112381,40.8045845
230,"NORTH BERWICK ME",10,1,0,0,1,1,-70.73209381,43.30367661
230,"NORTH CANTON OH",10,1,1,0,0,1,-81.40194702,40.87594223
230,"NORTH CHARLESTON SC",10,14,3,2,9,14,-79.97457886,32.85499191
230,"NORTH CHICAGO IL",10,5,0,2,3,5,-87.8412323,42.3254509
230,"NORTH EAST MD",10,1,0,0,1,1,-75.94083405,39.60018539
230,"NORTH EAST PA",10,3,2,1,0,3,-79.83345795,42.21583176
230,"NORTH HAVEN ME",10,1,0,1,0,1,-68.87295532,44.13141251
230,"NORTH LAS VEGAS NV",10,10,4,2,4,10,-115.1192093,36.19900131
230,"NORTH LIBERTY IA",10,1,1,0,0,1,-91.59856415,41.74905777
230,"NORTH LITTLE ROCK AR",10,36,5,11,20,36,-92.26677704,34.76465988
230,"NORTH MANCHESTER IN",10,1,0,1,0,1,-85.76879883,41.00079346
230,"NORTH MIAMI BEACH FL",10,1,0,0,1,1,-80.16223907,25.93397713
230,"NORTH MIAMI FL",10,21,1,9,11,21,-80.18624115,25.8908596
230,"NORTH OGDEN UT",10,2,1,0,1,2,-111.9736023,41.30478668
230,"NORTH OLMSTED OH",10,2,0,0,2,2,-81.92334747,41.41566849
230,"NORTH PLATTE NE",10,7,1,3,3,7,-100.7660141,41.12404633
230,"NORTH POLE AK",10,2,1,1,0,2,-147.3626251,64.7430191
230,"NORTH PORT FL",10,2,2,0,0,2,-82.23706055,27.04372597
230,"NORTH READING MA",10,1,0,0,1,1,-71.0776062,42.57518387
230,"NORTH RIDGEVILLE OH",10,1,0,1,0,1,-82.04491425,41.37031937
230,"NORTH RIVERSIDE IL",10,3,1,0,2,3,-87.82305908,41.84282684
230,"NORTH SALT LAKE UT",10,2,1,1,0,2,-111.9105759,40.85150528
230,"NORTH SYRACUSE NY",10,1,0,0,1,1,-76.12913513,43.13497543
230,"NORTH WALES PA",10,1,0,0,1,1,-75.27763367,40.21118927
230,"NORTHAMPTON MA",10,35,10,16,9,35,-72.64012146,42.32544708
230,"NORTHBROOK IL",10,2,0,1,1,2,-87.82922363,42.12767792
230,"NORTHFIELD MN",10,1,0,1,0,1,-93.16210175,44.45811081
230,"NORTHGLENN CO",10,2,0,0,2,2,-104.9886932,39.88547516
230,"NORTHLAKE IL",10,1,0,0,1,1,-87.89591217,41.91732407
230,"NORTHPORT AL",10,4,1,2,1,4,-87.57746124,33.22927856
230,"NORTHPORT MI",10,1,0,0,1,1,-85.61663818,45.13160324
230,"NORTHPORT NY",10,4,2,1,1,4,-73.34220123,40.90099335
230,"NORTON SHORES MI",10,1,1,0,0,1,-86.26406097,43.16886902
230,"NORWALK CA",10,3,0,2,1,3,-118.0839539,33.90219116
230,"NORWALK CT",10,9,2,2,5,9,-73.40729523,41.11759949
230,"NORWALK OH",10,3,1,0,2,3,-82.61576843,41.24267197
230,"NORWICH CT",10,16,3,5,8,16,-72.07475281,41.52449036
230,"NORWOOD MA",10,1,1,0,0,1,-71.1987915,42.19477844
230,"NORWOOD OH",10,3,0,1,2,3,-84.45967865,39.15586853
230,"NOVATO CA",10,21,10,5,6,21,-122.576561,38.11727142
230,"NOVI MI",10,7,1,3,3,7,-83.47566223,42.48064423
230,"NUTLEY NJ",10,9,3,2,4,9,-74.15930939,40.82229996
230,"NYACK NY",10,6,1,2,3,6,-73.91687012,41.09091568
230,"O'FALLON MO",10,34,12,11,11,34,-90.69979095,38.8109436
230,"OAK BLUFFS MA",10,14,0,5,9,14,-70.56096649,41.45436859
230,"OAK BROOK IL",10,3,1,0,2,3,-87.92926788,41.83280945
230,"OAK CREEK WI",10,4,0,3,1,4,-87.86346436,42.88599014
230,"OAK HARBOR WA",10,1,1,0,0,1,-122.6395798,48.29240036
230,"OAK LAWN IL",10,4,1,1,2,4,-87.7545929,41.721138
230,"OAK PARK IL",10,16,6,3,7,16,-87.78443909,41.88500595
230,"OAK PARK MI",10,12,2,1,3,6,-84.21956253,42.40898132
230,"OAK RIDGE TN",10,7,1,5,1,7,-84.26974487,36.01036072
230,"OAKDALE LA",10,19,1,5,13,19,-92.66092682,30.8165493
230,"OAKDALE MN",10,1,0,0,1,1,-92.95690155,44.98758316
230,"OAKLAND CA",10,1470,374,446,650,1470,-122.2733154,37.80438614
230,"OAKLAND MD",10,2,0,1,0,1,-77.64079285,39.19859505
230,"OAKLAND PARK FL",10,4,2,1,1,4,-80.13152313,26.1731205
230,"OBERLIN OH",10,9,2,1,6,9,-82.21720886,41.29413223
230,"OBLONG IL",10,3,1,0,2,3,-87.90914154,39.00207138
230,"OCALA FL",10,10,5,0,5,10,-82.13973236,29.18780708
230,"OCEAN CITY MD",10,4,2,0,2,4,-75.08437347,38.33656311
230,"OCEAN SPRINGS MS",10,1,0,0,1,1,-88.82833862,30.41417313
230,"OCEANSIDE CA",10,154,37,50,67,154,-117.3814011,33.19587326
230,"OCOEE FL",10,1,0,1,0,1,-81.54336548,28.56987
230,"ODESSA MO",10,2,0,0,2,2,-93.95418549,38.99940491
230,"ODESSA TX",10,11,5,1,5,11,-102.3682938,31.84587097
230,"OGALLALA NE",10,17,3,8,6,17,-101.7200775,41.1279068
230,"OGDEN UT",10,49,9,13,27,49,-111.9730225,41.22582626
230,"OGDENSBURG NY",10,4,1,2,1,4,-75.48552704,44.69423294
230,"OHIO IL",10,1,0,1,0,1,-89.46100616,41.55773544
230,"OJAI CA",10,13,4,5,4,13,-119.2175903,34.4372139
230,"OKAWVILLE IL",10,1,0,1,0,1,-89.55079651,38.43439865
230,"OKEECHOBEE FL",10,1,0,0,1,1,-80.82913971,27.24450302
230,"OKLAHOMA CITY OK",10,313,81,76,156,313,-97.51699829,35.46761322
230,"OKMULGEE OK",10,2,0,0,2,2,-95.96085358,35.62366486
230,"OLATHE KS",10,129,28,37,64,129,-94.81970215,38.88142395
230,"OLD BRIDGE NJ",10,1,0,0,1,1,-74.36474609,40.41495895
230,"OLD ORCHARD BEACH ME",10,1,0,0,1,1,-70.37640381,43.51769257
230,"OLD SAYBROOK CT",10,2,0,0,2,2,-72.37509918,41.29185104
230,"OLEAN NY",10,6,0,3,3,6,-78.42921448,42.07747269
230,"OLIVE BRANCH MS",10,11,6,3,2,11,-89.82355499,34.96377563
230,"OLYMPIA FIELDS IL",10,1,0,0,1,1,-87.67446899,41.51344299
230,"OLYMPIA WA",10,169,39,49,81,169,-122.8909378,47.04053497
230,"OMAHA NE",10,362,90,103,169,362,-95.93825531,41.25878906
230,"ONALASKA WI",10,1,0,1,0,1,-91.23545074,43.88446808
230,"ONEONTA NY",10,5,0,2,3,5,-75.0631485,42.45296097
230,"ONTARIO CA",10,14,4,3,7,14,-117.6528702,34.06340408
230,"ONTARIO OR",10,1,1,0,0,1,-116.9652557,44.02645111
230,"OPA-LOCKA FL",10,1,0,1,0,1,-80.25005341,25.90292931
230,"OPELIKA AL",10,1,0,1,0,1,-85.3780365,32.64568329
230,"OPELOUSAS LA",10,3,1,1,1,3,-92.08177948,30.53403282
230,"ORANGE CA",10,32,6,7,19,32,-117.8544846,33.7877388
230,"ORANGE CITY IA",10,9,2,2,5,9,-96.05925751,43.00707626
230,"ORANGE PARK FL",10,20,3,9,8,20,-81.70614624,30.16655731
230,"ORANGE TX",10,15,3,4,8,15,-93.73699951,30.09343147
230,"ORANGE VA",10,1,0,0,1,1,-78.11038208,38.2454834
230,"ORANGEBURG SC",10,1,0,1,0,1,-80.86129761,33.48974228
230,"ORCHARD PARK NY",10,1,0,0,1,1,-78.74337006,42.76783371
230,"OREGON CITY OR",10,5,1,1,3,5,-122.6096726,45.35689163
230,"OREGON OH",10,1,0,1,0,1,-83.49133301,41.6401062
230,"OREGON WI",10,1,0,1,0,1,-89.38459778,42.92614746
230,"OREM UT",10,4,1,1,2,4,-111.6960449,40.29695892
230,"ORINDA CA",10,2,0,1,1,2,-122.1821137,37.87714767
230,"ORION IL",10,1,0,0,1,1,-90.38206482,41.35500336
230,"ORLAND PARK IL",10,2,0,0,2,2,-87.85391235,41.63027573
230,"ORLANDO FL",10,849,233,226,390,849,-81.3789978,28.53886795
230,"ORMOND BEACH FL",10,16,1,6,9,16,-81.05541992,29.28623772
230,"OROFINO ID",10,1,0,0,1,1,-116.2569122,46.47922134
230,"OSCEOLA AR",10,5,1,1,3,5,-89.96954346,35.70536041
230,"OSCEOLA IA",10,1,0,1,0,1,-93.76622009,41.03388596
230,"OSCEOLA MILLS PA",10,2,0,2,0,2,-78.27013397,40.85004807
230,"OSHKOSH WI",10,20,3,9,8,20,-88.54268646,44.02453613
230,"OSKALOOSA IA",10,4,1,1,2,4,-92.64469147,41.29632568
