"Code","State","State_id","City","City2","City3","Place_type","City_state","City_code","avgCensus2010pop","avgPopestimate2015","rownum","id","id2","geography","totalpopulation","malepop","femalepop","medianage","per_male","per_female","total_area","urban","rural","per_urban","per_rural","house_total_population","house_total_income","total_population_race","white_population","black_population","per_white","per_black","total_pop_over16","employ_pop_over16","per_employ_over16","total_population_lang","english_only","english_other","per_english_only","per_english_other","mean_income_households","total_population_individuals","house_median_income","med_per_urban","med_per_rural","med_per_employ_over16","city","state","location","lon","lat","count","count_rate","mean_income_per_capita"
"PA","Pennsylvania",42,"Lower Burrell city","Lower Burrell","Lower Burrell","city","Lower Burrell, Pennsylvania","Lower Burrell, PA",11761,11409,22382,"1600000US4244864",4244864,"Lower Burrell city, Pennsylvania",11593,5675,5918,47.5,48.95,51.05,11761,10719,1042,91.14,8.86,4859,4859,11593,11327,58,97.71,0.5,9559,6015,62.9,11085,10751,334,97,3,65773,11593,56474,100,0,62.2,"LOWER BURRELL","PA","LOWER BURRELL PA",-79.75662994,40.55336761,1,0.086258949,28171
"PA","Pennsylvania",42,"Malvern borough","Malvern","Malvern","borough","Malvern, Pennsylvania","Malvern, PA",2998,3442,22415,"1600000US4246792",4246792,"Malvern borough, Pennsylvania",3263,1453,1810,43.4,44.53,55.47,2998,2998,0,100,0,1490,1490,3263,2796,225,85.69,6.9,2538,1836,72.3,3078,2799,279,90.9,9.1,89852,3263,70825,100,0,62.2,"MALVERN","PA","MALVERN PA",-75.51319885,40.03642654,28,8.581060374,41191
"PA","Pennsylvania",42,"Mars borough","Mars","Mars","borough","Mars, Pennsylvania","Mars, PA",1699,1656,22437,"1600000US4247672",4247672,"Mars borough, Pennsylvania",1276,600,676,44.5,47.02,52.98,1699,1699,0,100,0,582,582,1276,1193,48,93.5,3.76,1079,709,65.7,1194,1176,18,98.5,1.5,67740,1276,53977,100,0,62.2,"MARS","PA","MARS PA",-80.01100159,40.69602585,5,3.918495298,32270
"PA","Pennsylvania",42,"Marysville borough","Marysville","Marysville","borough","Marysville, Pennsylvania","Marysville, PA",2534,2537,22441,"1600000US4247968",4247968,"Marysville borough, Pennsylvania",2525,1146,1379,35.9,45.39,54.61,2534,2004,530,79.08,20.92,1180,1180,2525,2356,27,93.31,1.07,2014,1353,67.2,2282,2089,193,91.5,8.5,55600,2525,48947,100,0,62.2,"MARYSVILLE","PA","MARYSVILLE PA",-76.92907715,40.34276199,2,0.792079208,26212
"PA","Pennsylvania",42,"Masontown borough","Masontown","Masontown","borough","Masontown, Pennsylvania","Masontown, PA",3450,3369,22442,"1600000US4248000",4248000,"Masontown borough, Pennsylvania",3416,1602,1814,41.1,46.9,53.1,3450,3450,0,100,0,1292,1292,3416,3088,146,90.4,4.27,2650,1376,51.9,3236,3151,85,97.4,2.6,47209,3416,31318,100,0,62.2,"MASONTOWN","PA","MASONTOWN PA",-79.89925385,39.84680176,6,1.756440281,19293
"PA","Pennsylvania",42,"Meadville city","Meadville","Meadville","city","Meadville, Pennsylvania","Meadville, PA",13388,13025,22451,"1600000US4248360",4248360,"Meadville city, Pennsylvania",13224,6038,7186,35.3,45.66,54.34,13388,13184,204,98.48,1.52,5286,5286,13224,11757,713,88.91,5.39,11013,6223,56.5,12611,12030,581,95.4,4.6,50382,13224,32468,100,0,62.2,"MEADVILLE","PA","MEADVILLE PA",-80.15116119,41.64140701,17,1.28554144,20592
"PA","Pennsylvania",42,"Mechanicsburg borough","Mechanicsburg","Mechanicsburg","borough","Mechanicsburg, Pennsylvania","Mechanicsburg, PA",8981,9010,22452,"1600000US4248376",4248376,"Mechanicsburg borough, Pennsylvania",8984,4594,4390,41.1,51.14,48.86,8981,8981,0,100,0,3994,3994,8984,8299,277,92.38,3.08,7383,5314,72,8432,7902,530,93.7,6.3,69745,8984,59722,100,0,62.2,"MECHANICSBURG","PA","MECHANICSBURG PA",-77.00779724,40.21432114,27,3.005342832,31186
"PA","Pennsylvania",42,"Media borough","Media","Media","borough","Media, Pennsylvania","Media, PA",5327,5366,22454,"1600000US4248480",4248480,"Media borough, Pennsylvania",5336,2276,3060,39.6,42.65,57.35,5327,5327,0,100,0,2564,2564,5336,4617,585,86.53,10.96,4651,3367,72.4,5095,4754,341,93.3,6.7,82432,5336,63348,100,0,62.2,"MEDIA","PA","MEDIA PA",-75.38693237,39.91692734,17,3.185907046,40888
"PA","Pennsylvania",42,"Mifflinburg borough","Mifflinburg","Mifflinburg","borough","Mifflinburg, Pennsylvania","Mifflinburg, PA",3540,3540,22471,"1600000US4249288",4249288,"Mifflinburg borough, Pennsylvania",3530,1712,1818,42.3,48.5,51.5,3540,3540,0,100,0,1569,1569,3530,3346,145,94.79,4.11,2761,1649,59.7,3295,3157,138,95.8,4.2,52581,3530,44050,100,0,62.2,"MIFFLINBURG","PA","MIFFLINBURG PA",-77.04728699,40.91789627,2,0.566572238,23204
"PA","Pennsylvania",42,"Mifflintown borough","Mifflintown","Mifflintown","borough","Mifflintown, Pennsylvania","Mifflintown, PA",936,913,22472,"1600000US4249304",4249304,"Mifflintown borough, Pennsylvania",1084,563,521,36.1,51.94,48.06,936,936,0,100,0,428,428,1084,866,16,79.89,1.48,828,497,60,1028,772,256,75.1,24.9,45008,1084,39531,100,0,62.2,"MIFFLINTOWN","PA","MIFFLINTOWN PA",-77.39626312,40.56981659,2,1.84501845,19061
"PA","Pennsylvania",42,"Milford borough","Milford","Milford","borough","Milford, Pennsylvania","Milford, PA",1021,979,22475,"1600000US4249400",4249400,"Milford borough, Pennsylvania",1067,566,501,50.5,53.05,46.95,1021,1021,0,100,0,511,511,1067,1030,22,96.53,2.06,927,561,60.5,1042,990,52,95,5,68694,1067,55375,100,0,62.2,"MILFORD","PA","MILFORD PA",-74.80150604,41.3222847,2,1.874414246,34464
"PA","Pennsylvania",42,"Millersburg borough","Millersburg","Millersburg","borough","Millersburg, Pennsylvania","Millersburg, PA",2557,2542,22479,"1600000US4249680",4249680,"Millersburg borough, Pennsylvania",2544,1256,1288,42.5,49.37,50.63,2557,2557,0,100,0,1188,1188,2544,2484,3,97.64,0.12,2068,1184,57.3,2405,2293,112,95.3,4.7,44832,2544,38941,100,0,62.2,"MILLERSBURG","PA","MILLERSBURG PA",-76.96018982,40.53970718,3,1.179245283,21308
"PA","Pennsylvania",42,"Millerstown borough","Millerstown","Millerstown","borough","Millerstown, Pennsylvania","Millerstown, PA",673,674,22480,"1600000US4249720",4249720,"Millerstown borough, Pennsylvania",741,384,357,44.5,51.82,48.18,673,0,673,0,100,278,278,741,735,0,99.19,0,592,366,61.8,701,695,6,99.1,0.9,71567,741,64167,100,0,62.2,"MILLERSTOWN","PA","MILLERSTOWN PA",-79.79847717,40.65014267,1,1.349527665,26948
"PA","Pennsylvania",42,"Millersville borough","Millersville","Millersville","borough","Millersville, Pennsylvania","Millersville, PA",8168,8337,22481,"1600000US4249728",4249728,"Millersville borough, Pennsylvania",8358,4069,4289,22.4,48.68,51.32,8168,8168,0,100,0,2444,2444,8358,7294,507,87.27,6.07,7677,4465,58.2,8176,7565,611,92.5,7.5,58813,8358,44808,100,0,62.2,"MILLERSVILLE","PA","MILLERSVILLE PA",-76.35368347,39.99788666,3,0.358937545,18634
"PA","Pennsylvania",42,"Milton borough","Milton","Milton","borough","Milton, Pennsylvania","Milton, PA",7042,6924,22491,"1600000US4250016",4250016,"Milton borough, Pennsylvania",6993,3499,3494,41.7,50.04,49.96,7042,6990,52,99.26,0.74,3029,3029,6993,6638,179,94.92,2.56,5770,3721,64.5,6529,6313,216,96.7,3.3,49341,6993,38520,100,0,62.2,"MILTON","PA","MILTON PA",-76.84694672,41.0123024,3,0.429000429,21610
"PA","Pennsylvania",42,"Minersville borough","Minersville","Minersville","borough","Minersville, Pennsylvania","Minersville, PA",4397,4235,22492,"1600000US4250088",4250088,"Minersville borough, Pennsylvania",4310,2165,2145,40.9,50.23,49.77,4397,4397,0,100,0,1836,1836,4310,4098,0,95.08,0,3525,2305,65.4,3988,3899,89,97.8,2.2,43688,4310,34825,100,0,62.2,"MINERSVILLE","PA","MINERSVILLE PA",-76.26126862,40.69085693,4,0.928074246,18566
"PA","Pennsylvania",42,"Monessen city","Monessen","Monessen","city","Monessen, Pennsylvania","Monessen, PA",7720,7464,22499,"1600000US4250344",4250344,"Monessen city, Pennsylvania",7584,3510,4074,47.5,46.28,53.72,7720,7720,0,100,0,3571,3571,7584,6312,1005,83.23,13.25,6383,3518,55.1,7225,6999,226,96.9,3.1,47171,7584,35447,100,0,62.2,"MONESSEN","PA","MONESSEN PA",-79.88707733,40.14862442,6,0.791139241,22689
"PA","Pennsylvania",42,"Monroeville municipality","Monroeville","Monroeville","municipality","Monroeville, Pennsylvania","Monroeville, PA",28386,28088,22502,"1600000US4250528",4250528,"Monroeville municipality, Pennsylvania",28346,13751,14595,45,48.51,51.49,28386,28386,0,100,0,12500,12500,28346,22038,3703,77.75,13.06,23843,14935,62.6,27100,24775,2325,91.4,8.6,72282,28346,58778,100,0,62.2,"MONROEVILLE","PA","MONROEVILLE PA",-79.74937439,40.4387207,1,0.035278346,32679
"PA","Pennsylvania",42,"Montrose borough","Montrose","Montrose","borough","Montrose, Pennsylvania","Montrose, PA",1617,1537,22508,"1600000US4250736",4250736,"Montrose borough, Pennsylvania",1716,765,951,46.7,44.58,55.42,1617,0,1617,0,100,798,798,1716,1690,7,98.48,0.41,1466,900,61.4,1638,1594,44,97.3,2.7,58304,1716,42417,100,0,62.2,"MONTROSE","PA","MONTROSE PA",-75.87622833,41.83430481,3,1.748251748,27080
"PA","Pennsylvania",42,"Mount Joy borough","Mount Joy","Mount Joy","borough","Mount Joy, Pennsylvania","Mount Joy, PA",7410,8084,22530,"1600000US4251656",4251656,"Mount Joy borough, Pennsylvania",7891,3837,4054,37.5,48.63,51.37,7410,7410,0,100,0,3304,3304,7891,6835,327,86.62,4.14,6406,4603,71.9,7452,6780,672,91,9,62189,7891,53900,100,0,62.2,"MOUNT JOY","PA","MOUNT JOY PA",-76.50283051,40.10977936,5,0.633633253,26271
"PA","Pennsylvania",42,"Mount Pleasant borough","Mount Pleasant","Mount Pleasant","borough","Mount Pleasant, Pennsylvania","Mount Pleasant, PA",4454,4356,22534,"1600000US4251880",4251880,"Mount Pleasant borough, Pennsylvania",4428,2036,2392,46.1,45.98,54.02,4454,4454,0,100,0,2022,2022,4428,4229,22,95.51,0.5,3694,2247,60.8,4181,4012,169,96,4,52439,4428,42583,100,0,62.2,"MOUNT PLEASANT","PA","MOUNT PLEASANT PA",-79.54049683,40.1492691,7,1.580849142,24715
"PA","Pennsylvania",42,"Mount Pocono borough","Mount Pocono","Mount Pocono","borough","Mount Pocono, Pennsylvania","Mount Pocono, PA",3170,3070,22536,"1600000US4251912",4251912,"Mount Pocono borough, Pennsylvania",3106,1373,1733,36.9,44.2,55.8,3170,2893,277,91.26,8.74,1163,1163,3106,1875,771,60.37,24.82,2223,1488,66.9,2859,2320,539,81.1,18.9,66391,3106,43705,100,0,62.2,"MOUNT POCONO","PA","MOUNT POCONO PA",-75.36369324,41.12226868,5,1.609787508,25286
"PA","Pennsylvania",42,"Munhall borough","Munhall","Munhall","borough","Munhall, Pennsylvania","Munhall, PA",11406,11279,22544,"1600000US4252320",4252320,"Munhall borough, Pennsylvania",11351,5299,6052,41.9,46.68,53.32,11406,11406,0,100,0,5096,5096,11351,10018,1017,88.26,8.96,9420,6323,67.1,10635,10197,438,95.9,4.1,59229,11351,47756,100,0,62.2,"MUNHALL","PA","MUNHALL PA",-79.89945984,40.39241409,8,0.704783719,27222
"PA","Pennsylvania",42,"Murrysville municipality","Murrysville","Murrysville","municipality","Murrysville, Pennsylvania","Murrysville, PA",20079,20004,22545,"1600000US4252432",4252432,"Murrysville municipality, Pennsylvania",20181,9604,10577,48.9,47.59,52.41,20079,15510,4569,77.24,22.76,7899,7899,20181,18951,99,93.91,0.49,16639,10552,63.4,19200,17955,1245,93.5,6.5,110210,20181,90703,100,0,62.2,"MURRYSVILLE","PA","MURRYSVILLE PA",-79.69709015,40.4287529,1,0.049551558,43545
"PA","Pennsylvania",42,"Nanticoke city","Nanticoke","Nanticoke","city","Nanticoke, Pennsylvania","Nanticoke, PA",10465,10274,22548,"1600000US4252584",4252584,"Nanticoke city, Pennsylvania",10356,5042,5314,39.5,48.69,51.31,10465,10465,0,100,0,4349,4349,10356,9932,126,95.91,1.22,8469,5064,59.8,9906,9554,352,96.4,3.6,45530,10356,35481,100,0,62.2,"NANTICOKE","PA","NANTICOKE PA",-76.0042572,41.20532608,1,0.096562379,20034
"PA","Pennsylvania",42,"Narberth borough","Narberth","Narberth","borough","Narberth, Pennsylvania","Narberth, PA",4282,4329,22551,"1600000US4252664",4252664,"Narberth borough, Pennsylvania",4292,1876,2416,38.8,43.71,56.29,4282,4282,0,100,0,1812,1812,4292,3816,160,88.91,3.73,3524,2701,76.6,4018,3520,498,87.6,12.4,121318,4292,89821,100,0,62.2,"NARBERTH","PA","NARBERTH PA",-75.25990295,40.00860596,4,0.931966449,51462
"PA","Pennsylvania",42,"Nazareth borough","Nazareth","Nazareth","borough","Nazareth, Pennsylvania","Nazareth, PA",5746,5687,22552,"1600000US4252808",4252808,"Nazareth borough, Pennsylvania",5701,2808,2893,43,49.25,50.75,5746,5746,0,100,0,2511,2511,5701,5422,27,95.11,0.47,4772,3167,66.4,5425,5148,277,94.9,5.1,59860,5701,53794,100,0,62.2,"NAZARETH","PA","NAZARETH PA",-75.30902863,40.74064255,45,7.893352044,27126
"PA","Pennsylvania",42,"New Brighton borough","New Brighton","New Brighton","borough","New Brighton, Pennsylvania","New Brighton, PA",6025,5894,22565,"1600000US4253288",4253288,"New Brighton borough, Pennsylvania",5958,2739,3219,37.9,45.97,54.03,6025,6025,0,100,0,2671,2671,5958,4870,694,81.74,11.65,4788,2977,62.2,5615,5480,135,97.6,2.4,42099,5958,34688,100,0,62.2,"NEW BRIGHTON","PA","NEW BRIGHTON PA",-80.30953217,40.73060989,3,0.503524673,19306
"PA","Pennsylvania",42,"New Castle city","New Castle","New Castle","city","New Castle, Pennsylvania","New Castle, PA",23273,22461,22570,"1600000US4253368",4253368,"New Castle city, Pennsylvania",22682,10759,11923,42.2,47.43,52.57,23273,23273,0,100,0,9579,9579,22682,18790,2690,82.84,11.86,18314,9672,52.8,21309,20251,1058,95,5,43469,22682,30422,100,0,62.2,"NEW CASTLE","PA","NEW CASTLE PA",-80.34657288,41.00389481,14,0.617229521,19206
"PA","Pennsylvania",42,"New Freedom borough","New Freedom","New Freedom","borough","New Freedom, Pennsylvania","New Freedom, PA",4464,4552,22579,"1600000US4253568",4253568,"New Freedom borough, Pennsylvania",4542,2154,2388,42.3,47.42,52.58,4464,4464,0,100,0,1704,1704,4542,4294,170,94.54,3.74,3378,2281,67.5,4299,4013,286,93.3,6.7,90518,4542,84167,100,0,62.2,"NEW FREEDOM","PA","NEW FREEDOM PA",-76.70059967,39.73806763,1,0.220167327,34300
"PA","Pennsylvania",42,"New Holland borough","New Holland","New Holland","borough","New Holland, Pennsylvania","New Holland, PA",5378,5428,22582,"1600000US4253696",4253696,"New Holland borough, Pennsylvania",5408,2336,3072,43.1,43.2,56.8,5378,5378,0,100,0,2278,2278,5408,4797,232,88.7,4.29,4513,3209,71.1,5130,4573,557,89.1,10.9,62665,5408,53090,100,0,62.2,"NEW HOLLAND","PA","NEW HOLLAND PA",-76.0844574,40.10216141,2,0.369822485,26349
"PA","Pennsylvania",42,"New Hope borough","New Hope","New Hope","borough","New Hope, Pennsylvania","New Hope, PA",2528,2504,22583,"1600000US4253712",4253712,"New Hope borough, Pennsylvania",2519,1327,1192,47.5,52.68,47.32,2528,2528,0,100,0,1175,1175,2519,2368,0,94.01,0,2094,1368,65.3,2451,2177,274,88.8,11.2,142095,2519,74238,100,0,62.2,"NEW HOPE","PA","NEW HOPE PA",-74.95053864,40.36468124,4,1.587931719,66373
"PA","Pennsylvania",42,"New Kensington city","New Kensington","New Kensington","city","New Kensington, Pennsylvania","New Kensington, PA",13116,12681,22585,"1600000US4253736",4253736,"New Kensington city, Pennsylvania",12874,6177,6697,45.1,47.98,52.02,13116,13116,0,100,0,5842,5842,12874,10732,1371,83.36,10.65,10567,6110,57.8,12063,11713,350,97.1,2.9,51284,12874,38355,100,0,62.2,"NEW KENSINGTON","PA","NEW KENSINGTON PA",-79.76441956,40.57001114,8,0.621407488,23555
"PA","Pennsylvania",42,"New Oxford borough","New Oxford","New Oxford","borough","New Oxford, Pennsylvania","New Oxford, PA",1783,1788,22592,"1600000US4253920",4253920,"New Oxford borough, Pennsylvania",2286,1123,1163,33,49.13,50.87,1783,1783,0,100,0,788,788,2286,1718,28,75.15,1.22,1683,1134,67.4,2096,1597,499,76.2,23.8,58033,2286,45543,100,0,62.2,"NEW OXFORD","PA","NEW OXFORD PA",-77.05513,39.86403275,7,3.062117235,20502
"PA","Pennsylvania",42,"Newport borough","Newport","Newport","borough","Newport, Pennsylvania","Newport, PA",1574,1575,22595,"1600000US4253968",4253968,"Newport borough, Pennsylvania",1450,672,778,33.4,46.34,53.66,1574,1574,0,100,0,654,654,1450,1367,28,94.28,1.93,1148,704,61.3,1337,1319,18,98.7,1.3,45493,1450,36172,100,0,62.2,"NEWPORT","PA","NEWPORT PA",-77.12986755,40.47818375,1,0.689655172,20718
"PA","Pennsylvania",42,"Newtown borough","Newtown","Newtown","borough","Newtown, Pennsylvania","Newtown, PA",2248,2232,22603,"1600000US4254184",4254184,"Newtown borough, Pennsylvania",2110,1055,1055,47.7,50,50,2248,2248,0,100,0,941,941,2110,2086,9,98.86,0.43,1750,1297,74.1,2049,1978,71,96.5,3.5,133086,2110,108750,100,0,62.2,"NEWTOWN","PA","NEWTOWN PA",-74.93606567,40.22966003,34,16.11374408,59415
"PA","Pennsylvania",42,"Norristown borough","Norristown","Norristown","borough","Norristown, Pennsylvania","Norristown, PA",34324,34513,22614,"1600000US4254656",4254656,"Norristown borough, Pennsylvania",34500,17181,17319,32.5,49.8,50.2,34324,34324,0,100,0,12464,12464,34500,17088,12604,49.53,36.53,26455,18023,68.1,31657,24148,7509,76.3,23.7,55299,34500,41856,100,0,62.2,"NORRISTOWN","PA","NORRISTOWN PA",-75.33937836,40.12155151,6,0.173913043,21045
"PA","Pennsylvania",42,"North East borough","North East","North East","borough","North East, Pennsylvania","North East, PA",4294,4196,22621,"1600000US4254952",4254952,"North East borough, Pennsylvania",4229,2107,2122,34.6,49.82,50.18,4294,4294,0,100,0,1735,1735,4229,4161,8,98.39,0.19,3235,2056,63.6,3954,3847,107,97.3,2.7,52981,4229,45889,100,0,62.2,"NORTH EAST","PA","NORTH EAST PA",-79.83345795,42.21583176,4,0.945850083,22260
"PA","Pennsylvania",42,"North Wales borough","North Wales","North Wales","borough","North Wales, Pennsylvania","North Wales, PA",3229,3265,22627,"1600000US4255512",4255512,"North Wales borough, Pennsylvania",3248,1708,1540,39.1,52.59,47.41,3229,3229,0,100,0,1345,1345,3248,2870,46,88.36,1.42,2656,2086,78.5,3036,2938,98,96.8,3.2,81357,3248,63970,100,0,62.2,"NORTH WALES","PA","NORTH WALES PA",-75.27763367,40.21118927,2,0.615763547,34308
"PA","Pennsylvania",42,"Northampton borough","Northampton","Northampton","borough","Northampton, Pennsylvania","Northampton, PA",9926,9848,22615,"1600000US4254696",4254696,"Northampton borough, Pennsylvania",9895,4828,5067,39.4,48.79,51.21,9926,9926,0,100,0,4183,4183,9895,8947,172,90.42,1.74,7974,5636,70.7,9330,8559,771,91.7,8.3,61086,9895,47708,100,0,62.2,"NORTHAMPTON","PA","NORTHAMPTON PA",-75.49620819,40.6865654,1,0.101061142,25893
"PA","Pennsylvania",42,"Oil City city","Oil City","Oil City","city","Oil City, Pennsylvania","Oil City, PA",10557,10115,22648,"1600000US4256456",4256456,"Oil City city, Pennsylvania",10296,5049,5247,38,49.04,50.96,10557,10557,0,100,0,4281,4281,10296,9897,185,96.12,1.8,8153,4803,58.9,9667,9484,183,98.1,1.9,47785,10296,34203,100,0,62.2,"OIL CITY","PA","OIL CITY PA",-79.70584106,41.4341774,1,0.097125097,20181
"PA","Pennsylvania",42,"Osceola Mills borough","Osceola Mills","Osceola Mills","borough","Osceola Mills, Pennsylvania","Osceola Mills, PA",1141,1105,22666,"1600000US4257232",4257232,"Osceola Mills borough, Pennsylvania",1135,549,586,40.1,48.37,51.63,1141,1137,4,99.65,0.35,477,477,1135,1130,0,99.56,0,874,529,60.5,1065,1062,3,99.7,0.3,49666,1135,39148,100,0,62.2,"OSCEOLA MILLS","PA","OSCEOLA MILLS PA",-78.27013397,40.85004807,4,3.524229075,21317
"PA","Pennsylvania",42,"Oxford borough","Oxford","Oxford","borough","Oxford, Pennsylvania","Oxford, PA",5077,5399,22669,"1600000US4257480",4257480,"Oxford borough, Pennsylvania",5163,2286,2877,34,44.28,55.72,5077,5077,0,100,0,1857,1857,5163,4429,354,85.78,6.86,3458,2235,64.6,4782,3927,855,82.1,17.9,56413,5163,47518,100,0,62.2,"OXFORD","PA","OXFORD PA",-75.97814178,39.78580856,5,0.968429208,21307
"PA","Pennsylvania",42,"Palmyra borough","Palmyra","Palmyra","borough","Palmyra, Pennsylvania","Palmyra, PA",7320,7488,22674,"1600000US4257720",4257720,"Palmyra borough, Pennsylvania",7432,3621,3811,39.1,48.72,51.28,7320,7320,0,100,0,3323,3323,7432,6736,126,90.64,1.7,5990,4384,73.2,7090,6679,411,94.2,5.8,63977,7432,50786,100,0,62.2,"PALMYRA","PA","PALMYRA PA",-76.59290314,40.30906677,5,0.672766416,29245
"PA","Pennsylvania",42,"Pen Argyl borough","Pen Argyl","Pen Argyl","borough","Pen Argyl, Pennsylvania","Pen Argyl, PA",3595,3545,22692,"1600000US4258696",4258696,"Pen Argyl borough, Pennsylvania",3557,1849,1708,34.5,51.98,48.02,3595,3595,0,100,0,1346,1346,3557,3372,99,94.8,2.78,2731,1912,70,3388,3260,128,96.2,3.8,55799,3557,52898,100,0,62.2,"PEN ARGYL","PA","PEN ARGYL PA",-75.25401306,40.86899567,1,0.281135789,21532
"PA","Pennsylvania",42,"Penndel borough","Penndel","Penndel","borough","Penndel, Pennsylvania","Penndel, PA",2328,2212,22696,"1600000US4258936",4258936,"Penndel borough, Pennsylvania",2785,1347,1438,32,48.37,51.63,2328,2328,0,100,0,1014,1014,2785,2057,554,73.86,19.89,2266,1756,77.5,2586,2214,372,85.6,14.4,60384,2785,42128,100,0,62.2,"PENNDEL","PA","PENNDEL PA",-74.91597748,40.1521492,1,0.359066427,22800
"PA","Pennsylvania",42,"Perkasie borough","Perkasie","Perkasie","borough","Perkasie, Pennsylvania","Perkasie, PA",8511,8460,22708,"1600000US4259384",4259384,"Perkasie borough, Pennsylvania",8498,4296,4202,42,50.55,49.45,8511,8511,0,100,0,3275,3275,8498,8275,125,97.38,1.47,6839,5090,74.4,8083,7881,202,97.5,2.5,83385,8498,64685,100,0,62.2,"PERKASIE","PA","PERKASIE PA",-75.29193115,40.37245178,1,0.117674747,32698
"PA","Pennsylvania",42,"Philadelphia city","Philadelphia","Philadelphia","city","Philadelphia, Pennsylvania","Philadelphia, PA",1526006,1570507,22712,"1600000US4260000",4260000,"Philadelphia city, Pennsylvania",1555072,734521,820551,33.7,47.23,52.77,1526006,1526006,0,100,0,581050,581050,1555072,648032,664911,41.67,42.76,1246606,744437,59.7,1447361,1128051,319310,77.9,22.1,56418,1555072,38253,100,0,62.2,"PHILADELPHIA","PA","PHILADELPHIA PA",-75.16322327,39.95243835,13680,8.797020331,22919
"PA","Pennsylvania",42,"Philipsburg borough","Philipsburg","Philipsburg","borough","Philipsburg, Pennsylvania","Philipsburg, PA",2770,2733,22713,"1600000US4260008",4260008,"Philipsburg borough, Pennsylvania",2740,1259,1481,41.9,45.95,54.05,2770,2770,0,100,0,1346,1346,2740,2673,19,97.55,0.69,2302,1381,60,2584,2541,43,98.3,1.7,46923,2740,36458,100,0,62.2,"PHILIPSBURG","PA","PHILIPSBURG PA",-78.22016144,40.89661789,4,1.459854015,23428
"PA","Pennsylvania",42,"Phoenixville borough","Phoenixville","Phoenixville","borough","Phoenixville, Pennsylvania","Phoenixville, PA",16440,16679,22714,"1600000US4260120",4260120,"Phoenixville borough, Pennsylvania",16562,8029,8533,34.6,48.48,51.52,16440,16440,0,100,0,7543,7543,16562,13907,1110,83.97,6.7,13556,10236,75.5,15385,13504,1881,87.8,12.2,68143,16562,55642,100,0,62.2,"PHOENIXVILLE","PA","PHOENIXVILLE PA",-75.51416779,40.13076401,64,3.864267601,31485
"PA","Pennsylvania",42,"Pittsburgh city","Pittsburgh","Pittsburgh","city","Pittsburgh, Pennsylvania","Pittsburgh, PA",305704,304453,22723,"1600000US4261000",4261000,"Pittsburgh city, Pennsylvania",305928,149461,156467,33.2,48.85,51.15,305704,305704,0,100,0,132468,132468,305928,202698,75284,66.26,24.61,262512,162874,62,290528,259668,30860,89.4,10.6,62357,305928,40715,100,0,62.2,"PITTSBURGH","PA","PITTSBURGH PA",-79.99537659,40.44091415,7493,24.49269109,28097
"PA","Pennsylvania",42,"Plum borough","Plum","Plum","borough","Plum, Pennsylvania","Plum, PA",27126,27400,22734,"1600000US4261536",4261536,"Plum borough, Pennsylvania",27458,13240,14218,44.1,48.22,51.78,27126,24872,2254,91.69,8.31,11062,11062,27458,26188,656,95.37,2.39,22413,14867,66.3,26014,24853,1161,95.5,4.5,77572,27458,67700,100,0,62.2,"PLUM","PA","PLUM PA",-79.78238678,40.48848724,2,0.072838517,31701
"PA","Pennsylvania",42,"Port Matilda borough","Port Matilda","Port Matilda","borough","Port Matilda, Pennsylvania","Port Matilda, PA",606,599,22754,"1600000US4262280",4262280,"Port Matilda borough, Pennsylvania",698,332,366,36.4,47.56,52.44,606,0,606,0,100,312,312,698,692,2,99.14,0.29,574,465,81,659,659,0,100,0,56329,698,56786,100,0,62.2,"PORT MATILDA","PA","PORT MATILDA PA",-78.05344391,40.79947662,2,2.865329513,25901
"PA","Pennsylvania",42,"Portage borough","Portage","Portage","borough","Portage, Pennsylvania","Portage, PA",2638,2502,22748,"1600000US4262048",4262048,"Portage borough, Pennsylvania",2561,1290,1271,42.2,50.37,49.63,2638,2638,0,100,0,1105,1105,2561,2522,15,98.48,0.59,2070,1243,60,2426,2392,34,98.6,1.4,48530,2561,39837,100,0,62.2,"PORTAGE","PA","PORTAGE PA",-78.67198181,40.38890076,3,1.171417415,21282
"PA","Pennsylvania",42,"Pottstown borough","Pottstown","Pottstown","borough","Pottstown, Pennsylvania","Pottstown, PA",22377,22715,22760,"1600000US4262416",4262416,"Pottstown borough, Pennsylvania",22586,10933,11653,36.2,48.41,51.59,22377,22377,0,100,0,9261,9261,22586,16513,4106,73.11,18.18,17381,11841,68.1,20563,18843,1720,91.6,8.4,53934,22586,43075,100,0,62.2,"POTTSTOWN","PA","POTTSTOWN PA",-75.64894867,40.24571609,30,1.328256442,22742
"PA","Pennsylvania",42,"Pottsville city","Pottsville","Pottsville","city","Pottsville, Pennsylvania","Pottsville, PA",14324,13800,22761,"1600000US4262432",4262432,"Pottsville city, Pennsylvania",14025,6712,7313,43.3,47.86,52.14,14324,14324,0,100,0,5942,5942,14025,12765,526,91.02,3.75,11550,6383,55.3,13464,12962,502,96.3,3.7,50592,14025,37581,100,0,62.2,"POTTSVILLE","PA","POTTSVILLE PA",-76.19465637,40.68566513,5,0.356506239,22354
